sample-id	Bucket	SampleNumber	SampleType	FLWC Detail	FLWC Age Months	FLWC Location	Sampler Initials	Bulking Material Detail	Composting Time Point	Date	Season	Crate Location	Temp Top Bucket C	Temp Bottom Bucket C	Average Ambient Temp	Wt Bucket Compost Kg	Wt Bucket Kg	Wt Compost Kg	Observations Outside Bucket	Observations Vent Tube	Visible Contents Access Port	Compost Temp C	Compost Moisture Percent	Sample Weight g	Observed Sample Color	Observed Sample Moisture	Observed Sample Contents	Observed Sample Smell	Observed Sample Organisms YN	Organism Type	Length Observed Organism mm	Compost pH	Notes Comments	sample-uuid	Sequenced 16S	Sequenced 18S	Sequenced ITS	Sequenced Metagenome
#Description	Composting bucket number	Order in which samples were collected, per bucket		Food and landscape waste compost (FLWC) sample detail	Food and landscape waste compost (FLWC) age in months	Food and landscape waste compost (FLWC) Source location	Study author or anonymous study participant who performed sample collection. 	Description of bulking material used in composting toilet	Time point (TP) at which the human excrement sample was collected, analogous to the week of composting.	Date of sample collection	Season of sample collection	Location in storage crate at time of sample collection	Temperature (C) at top of bucket at time of sample collection	Temperature (C) at bottom of bucket at time of sample collection	Mean of Temp Top Bucket and Temp Bottom Bucket	Weight of bucket and compost (kilograms)	Weight of bucket (kilograms)	Weight of compost (kilograms)	Text description of observations related to outside of composting bucket collected during sampling 	Text description of observations when looking at venting tube of composting bucket collected during sampling. When multiple descriptions are presented, the most prominent observations are first.	Text description of observations when looking through access port of composting bucket collected during sampling. When multiple descriptions are presented, the most prominent observations are first.	Temperature (C) of compost at time of sampling.	Moisture content as measured with Vegetronix Soil Moisture probe. This device often malfunctioned resulting in many missing values here. 	Collected sample weight in grams.	Sample color, as determined by manual comparison to color swatches. Y: yellow; LY: light yellow; LB: light brown; MB: medium brown; DB: dark brown; BL: black.	Percieved sample moisture. L: low; M: medium; H: high; SAT: saturated	Text description of observations of collected sample material. When multiple descriptions are presented, the most prominent observations are first.	Percieved odors collected by wafting from the sample. When multiple descriptions are presented, the most prominent observations are first.	Presence (Y) or absence (N) of visible organisms in collected samples.	Identified organisms	Length of organism (mm)	Collected with Hydrion pH paper		UUID for sample, as generated with cual-id. 				
ba4be4c0	14	79	Human Excrement Compost				KVO		45	2022-11-17		9	11	11	11	6.7	1.4	5.3		coconut coir	coconut coir; feces	9.1	100	2	DB	M	coconut coir	earthy	N			4.5		24836253-f9ec-4e47-a3c7-bf18ba4be4c0	Y			Y
55a90688	14	80	Human Excrement Compost				AR		46	2022-11-24		10	11	11	11	6.6	1.4	5.2		coconut coir	coconut coir; feces	10.1	92	2	DB	L	coconut coir	earthy	N			4.5		253ad4b5-e807-449c-8d3a-754255a90688	Y		Y	
d147b4ea	14	81	Human Excrement Compost				AR		47	2022-12-01		11	13	13	13	6.7	1.4	5.3		coconut coir	coconut coir	9.7	100	2	DB	L	coconut coir	earthy	N			4.5		abdb94cf-773e-40bd-8e79-b10ad147b4ea	Y			Y
73dafc03	14	82	Human Excrement Compost				KVO		48	2022-12-08		12	10	9	9.5	6.7	1.4	5.3		coconut coir	coconut coir	9.3	100	2	DB	H	coconut coir	earthy	N			5		fd138af6-8513-4e2f-8b7a-8cc573dafc03	Y		Y	
0513d081	14	83	Human Excrement Compost				AR		49	2022-12-15		13	14	15	14.5	6.6	1.4	5.2		coconut coir	coconut coir; feces	10.5	92	2	DB	M	coconut coir	earthy	N			4.5		95164adc-babd-456e-80e5-ad330513d081	Y			Y
5a1267aa	14	84	Human Excrement Compost				KVO		50	2022-12-22		14	13	13	13	6.6	1.4	5.2		coconut coir	coconut coir	9.6	100	2	DB	M	coconut coir	earthy	N			4.5		afadc1dc-27bf-4f8d-81cf-4c925a1267aa	Y		Y	
bb59b60a	14	85	Human Excrement Compost				KVO		51	2022-12-29		15	9	9	9	6.6	1.4	5.2		coconut coir	coconut coir	8.6	100	2	DB	M-H	coconut coir	earthy	N			4.5		798c7130-44f3-46ee-a62d-6002bb59b60a	Y			Y
8777baf4	14	86	Human Excrement Compost				KVO		52	2023-01-05		16	11	11	11	6.6	1.4	5.2		coconut coir	coconut coir	9.1	100	2	DB	M	coconut coir	earthy	N			4.5		3556b807-33ad-41d1-ab80-56838777baf4	Y	Y	Y	
3962d6d5	14		Human Excrement Compost				PI			2023-08-10		3	23	22.5	22.75	6.4	1.4	5		coconut coir	coconut coir	17.1	100	2	DB	L	coconut coir	earthy	N			4.5	Samples collected; DNA not extracted	7202303b-2743-40a3-8057-4f6a3962d6d5				
94fdfab4	15	1	Bulking Material				Participant	Coconut Coir																										144d6497-2ee9-4b96-8e8e-957d94fdfab4	Y	Y		Y
de81a89d	15	1	Inside Toilet Pre Use				Participant																											edebb646-bdff-4bfc-919f-67abde81a89d	Y			Y
22f70128	15	2	Inside Composting Bucket				Participant																											763c6048-5973-4044-9c90-765922f70128	Y			
0f5ecd65-4B	15	3	Soil Nearby Toilet				Participant																											00237955-2d22-4ff5-a428-154e0f5ecd65	Y			Y
f7743976	15	4	Human Excrement				Participant																											0ec9f8be-be3a-4cf9-9435-377cf7743976	Y	Y		Y
7462fb8a	15	5	Human Excrement				Participant																											4566958e-a283-4cd2-aa3a-6aac7462fb8a	Y	Y		Y
4b25ce63	15	6	Human Excrement				Participant																											38682bad-025f-4d79-acda-751159b07287	Y	Y		Y
59b07287	15	7	Human Excrement Compost				ST		1	2022-07-14	Summer	7	25	24	24.5	4.9	1.4	3.5	dead flies and dead brown pupa	coconut coir	coconut coir; feces	20.2	88	2	DB	L-M	coconut coir; feces	earthy; musty	N			7.5		9273ec48-2b5f-4771-975d-bec04b25ce63	Y	Y		Y
2c50fd6a	15	8	Human Excrement Compost				ST		2	2022-07-21	Summer	8	22	21	21.5	4.9	1.4	3.5	dead flies; dust	coconut coir	coconut coir; feces	18.9	79	2	DB	L-M	coconut coir; feces	earthy; musty	N			7.5		92c3b847-a0e4-4bd9-8b0a-f9f82c50fd6a	Y		Y	
355e9e9a	15	9	Human Excrement Compost				ST		3	2022-07-28	Summer	3	21	20	20.5	4.9	1.4	3.5	dead flies; live flies; dust	coconut coir	coconut coir; feces; small live black flies	18.6	83	2	DB	L-M	coconut coir	earthy	N			7.5		f7e1253d-8c20-419a-89a3-bf64355e9e9a	Y			Y
33206707	15	10	Human Excrement Compost				ST		4	2022-08-04	Summer	4	18	18	18	4.9	1.4	3.5	dead flies; live flies; dust	coconut coir	coconut coir; small air pocket	18.7	100	2	DB	L-M	coconut coir	earthy	N			7		06ba0b61-aef0-4e0d-921e-d1de33206707	Y		Y	
94391117	15	11	Human Excrement Compost				ST		5	2022-08-11	Summer	5	19.5	19	19.25	4.9	1.4	3.5	dead flies; live flies; dust	coconut coir	coconut coir	18.2	100	2	DB	L-M	coconut coir	earthy; ammonia	N			7		e17a29dc-82de-49b9-95b4-745594391117	Y			Y
0c94287c	15	12	Human Excrement Compost				JM		6	2022-08-18	Summer	6	22.5	23	22.75	4.9	1.4	3.5	dead flies; live flies; dust	coconut coir	coconut coir	19.1	67	2	DB	L-M	coconut coir	earthy; ammonia	N			7		55e256a2-3329-4ebd-86fe-a3410c94287c	Y		Y	
97bff4fc	15	13	Added water				JM		6	2022-08-18	Summer																						Added 200 mL Invitrogen ultra pure distilled water	6a3c6b36-8f12-4529-b1ec-cd1a97bff4fc				
c224879a	15	14	Human Excrement Compost				ST		7	2022-08-25	Summer	7	18	18	18	5	1.4	3.6	dead flies; live flies	coconut coir	coconut coir; live black flies	17.8	100	2	DB	L-M	coconut coir	earthy; ammonia	N			7		9da3f4e1-595d-4348-9dc2-2380c224879a	Y			Y
42c1ae49	15	15	Human Excrement Compost				AR		8	2022-09-01	Summer	8	25.5	26	25.75	5.1	1.4	3.7	live flies	coconut coir; live black flies	coconut coir; small white organism	19.9	73	2	DB	L	coconut coir; live black fly	earthy	Y	live black fly	2	6.5		3da9d23b-6679-42e7-a294-f48542c1ae49	Y		Y	
c4e51021	15	16	Human Excrement Compost				AR		9	2022-09-08		9	20.5	21	20.75	5	1.4	3.6	black flies	coconut coir	coconut coir; live black flies	17.8	100	2	DB	L	coconut coir; live black fly	earthy	Y	live black fly	4	6.25		7e82212f-4e07-4f64-a69d-4966c4e51021	Y			Y
499d0ca7	15	17	Human Excrement Compost				AR		10	2022-09-15		10	18	18	18	5	1.4	3.6		coconut coir	coconut coir; live black flies	14.7	100	2	DB	L	coconut coir; black flies	earthy	Y	live black fly; white pupa	4; 2	6.25		1b527e3d-b6ee-42c6-8227-d98c499d0ca7	Y		Y	
401dae8e	15	18	Human Excrement Compost				AR		11	2022-09-22		11	20	20	20	5	1.4	3.6		coconut coir; live black flies	coconut coir; feces; live black flies	17.5	100	2	MB	L	coconut; feces; live black flies	earthy	Y	live black flies	3	5.5		694377ed-9dd3-4efe-b167-4f0d401dae8e	Y			Y
20a5ed1d	15	19	Human Excrement Compost				KVO		12	2022-09-29		12	15.5	15	15.25	5	1.4	3.6		coconut coir; live black flies	coconut coir; live black flies	14.8	92	2	DB	L	coconut; live black flies	earthy	Y	live black fly	2	5.5		0f01e5e5-89ce-447e-9b86-c57620a5ed1d	Y		Y	
5a3dec71	15	20	Human Excrement Compost				AR		13	2022-10-06		13	15	15	15	5	1.4	3.6		coconut coir; live black flies	coconut coir; live black flies	13.6	95	2	MB-DB	L	coconut coir; feces;  live black flies	earthy	Y	live black fly	3	5.5		6f032ce4-001a-46e9-a4ef-f7d35a3dec71	Y			Y
46b4c69e	15	21	Human Excrement Compost				AR		14	2022-10-13		14	15	15	15	5	1.4	3.6		coconut coir; live black flies	coconut coir; feces; live black flies	11.6	66	2	MB	L	coconut coir; feces; live black flies	earthy	Y	live black fly	3	5		b229147d-25a8-4920-8dfd-4e8746b4c69e	Y		Y	
7ff1d3c4	15	22	Human Excrement Compost				AR		15	2022-10-20		15	17.5	18	17.75	5	1.4	3.6		coconut coir; live black flies	coconut coir; live black flies	11.5	65	2	MB	L	coconut coir; live black flies	earthy	Y	live black fly	3	5		061210b8-af02-47e5-81b9-ecfc7ff1d3c4	Y			Y
fa99b508	15	23	Human Excrement Compost				KVO		16	2022-10-27		16	15	15	15	4.9	1.4	3.5		coconut coir	coconut coir	10.9	96	2	DB	M-H	coconut coir	sweet	N			5		c76c37b8-aaca-478a-b2e6-1c09fa99b508	Y		Y	
ef484731	15	24	Human Excrement Compost				KVO		17	2022-11-03		17	11	11	11	4.9	1.4	3.5		coconut coir	coconut coir	10.9	100	2	DB	H	coconut coir; feces	sweet	N			5		b0815721-b3d2-4b11-9e9d-eb61ef484731	Y			Y
bc809275	15	25	Human Excrement Compost				KVO		18	2022-11-10		18	14.5	14	14.25	4.9	1.4	3.5		coconut coir	coconut coir	9.8	100	2	DB	L	coconut coir; feces	earthy	Y	live black fly	2	5		151f6027-bfa3-48a3-8626-5469bc809275	Y	Y	Y	
d75c6bb4	15	26	Human Excrement Compost				KVO		19	2022-11-17		19	12.5	12	12.25	4.9	1.4	3.5		coconut coir	coconut coir; live black flies	9.6	100	2	DB	L	coconut coir; feces	earthy	N			5		e398b2d3-8ff4-41ab-9de7-02b6d75c6bb4	Y			Y
1326293d	15	27	Human Excrement Compost				AR		20	2022-11-24		20	16.5	16	16.25	4.9	1.4	3.5		coconut coir	coconut coir	10.3	67	2	DB	L	coconut coir	earthy	N			5		13264e40-6ca4-47c1-bde0-29fd1326293d	Y		Y	
76f604cd	15	28	Human Excrement Compost				AR		21	2022-12-01		1	12	12	12	4.9	1.4	3.5	black flies	coconut coir	coconut coir	10	78	2	MB-DB	L	coconut coir	earthy	N			5		00508c23-79d0-4294-a6ca-1e9e76f604cd	Y			Y
6b34ce13	15	29	Human Excrement Compost				KVO		22	2022-12-08		2	10.5	10	10.25	4.9	1.4	3.5		coconut coir	coconut coir	9.2	100	2	DB	H	coconut coir; feces	earthy	N			5		926209d5-0991-4f3b-b391-8a896b34ce13	Y		Y	
58416a12	15	30	Human Excrement Compost				AR		23	2022-12-15		3	13	14	13.5	4.8	1.4	3.4		coconut coir; live black flies	coconut coir	11.5	85	2	DB	L	coconut coir	earthy	N			5		6f472b67-70f0-40f2-a248-ef4958416a12	Y			Y
5278342	15	31	Human Excrement Compost				KVO		24	2022-12-22		4	13	13	13	4.8	1.4	3.4		coconut coir	coconut coir; feces	9.8	100	2	DB	L	coconut coir; feces	earthy	N			5		12b5f724-01c1-4458-8fe3-5e7105278342	Y		Y	
c029e4bf	15	32	Human Excrement Compost				KVO		25	2022-12-29		5	9	9	9	4.8	1.4	3.4		coconut coir	coconut coir; feces	8.9	100	2	DB	L	coconut coir	earthy	N			5		cf760bb8-9016-4dce-bd7b-51edc029e4bf	Y			Y
d8f3b697	15	33	Human Excrement Compost				KVO		26	2023-01-05		6	10	10	10	4.8	1.4	3.4		coconut coir	coconut coir; feces	9.2	100	2	DB	L	coconut coir; feces	earthy	N			5		215b47e6-7141-4227-92cb-702ad8f3b697	Y		Y	
2b0ea153	15	34	Human Excrement Compost				KVO		27	2023-01-12		7	8	8	8	4.8	1.4	3.4		coconut coir	coconut coir; feces	8.9	100	2	DB	L	coconut coir; feces	earthy	N			5		d378bfe5-4771-4012-b7bd-ea8b2b0ea153	Y			Y
14977ca1	15	35	Human Excrement Compost				AR		28	2023-01-19		8	8	8	8	4.8	1.4	3.4		coconut coir	coconut coir; feces	8.3	100	2	DB	L	coconut coir; feces	earthy	N			5		f5f029ce-9ec8-40f1-87c2-994a14977ca1	Y		Y	
f3a2013a	15	36	Human Excrement Compost				AR		29	2023-01-26		9	8	8	8	4.7	1.4	3.3		coconut coir	coconut coir	7.5	100	2	DB	L	coconut coir	earthy	N			5		9b0d555d-8dd1-484a-9212-f213f3a2013a	Y			Y
32e508f8	15	37	Human Excrement Compost				AR		30	2023-02-02		10	8	8	8	4.7	1.4	3.3		coconut coir	coconut coir	8.6	100	2	DB	L	coconut coir	earthy	N			5		e535c061-a1bf-494e-b2b6-c89732e508f8	Y		Y	
2fec6926	15	38	Human Excrement Compost				AR		31	2023-02-09		11	9	9	9	4.7	1.4	3.3		coconut coir	coconut coir	9	100	2	DB	L	coconut coir; feces	earthy	N			4.5		8620d6a2-c846-4d13-aba6-35ca2fec6926	Y			Y
44bcf9bf	15	39	Human Excrement Compost				AR		32	2023-02-16		12	8	8	8	4.7	1.4	3.3		coconut coir	coconut coir; feces	8.7	99	2	DB	L	coconut coir	earthy	N			5		45e13635-23c8-4a00-ba18-224244bcf9bf	Y		Y	
c18ad7a5	15	40	Human Excrement Compost				AR		33	2023-02-23		13	8	8	8	4.7	1.4	3.3		coconut coir	coconut coir	8.4	100	2	DB	L	cocunut coir	earthy	N			5		e887e01c-c23c-4813-be5b-592ec18ad7a5	Y			Y
ea7db755	15	41	Human Excrement Compost				KVO		34	2023-03-02		14	9	9	9	4.7	1.4	3.3		coconut coir	coconut coir	8.6	100	2	DB	L	coconut coir; feces	earthy	N			4.5		bcd0e235-6fd2-4411-9fc4-5223ea7db755	Y		Y	
66688a48	15	42	Human Excrement Compost				AR		35	2023-03-09		15	12	12	12	4.6	1.4	3.2		coconut coir	coconut coir	9.4	100	2	DB	L	coconut coir	earthy	N			5		58fa24fc-cd44-4939-8ce2-80a466688a48	Y	Y		Y
88e6274b	15	43	Human Excrement Compost				AR		36	2023-03-16		16	12	12	12	4.7	1.4	3.3		coconut coir	coconut coir	9.4	100	2	DB	L-M	coconut coir	earthy	N			5		44e32e88-0f4f-4b8f-9091-36f088e6274b	Y		Y	
9e74279a	15	44	Human Excrement Compost				AR		37	2023-03-23		17	10	10	10	4.7	1.4	3.3		coconut coir	coconut coir	9.4	100	2	DB	L	coconut coir	earthy	N			5		15ba4c21-13f4-4d8d-9d54-ae359e74279a	Y			Y
c6362b76	15	45	Human Excrement Compost				AR		38	2023-03-30		18	10	10	10	4.7	1.4	3.3		coconut coir	coconut coir	10.2	100	2	DB	L	coconut coir	earthy	N			5		1a9bdb4b-1614-472b-9d37-46bec6362b76	Y		Y	
073fbd1c	15	46	Human Excrement Compost				KVO		39	2023-04-06		19	12	12	12	4.7	1.4	3.3		coconut coir	coconut coir	10.4	100	2	DB	L	coconut coir	earthy	N			5		c4975624-16ab-44b7-96c4-bb91073fbd1c	Y			Y
81ab1313	15	47	Human Excrement Compost				AR		40	2023-04-13		20	22	22	22	4.7	1.4	3.3		coconut coir	coconut coir	12.5	98	2	DB	L	coconut coir	earthy	N			4.5		ec55583b-507b-438f-a183-ebc581ab1313	Y		Y	
a94a9f96	15	48	Human Excrement Compost				KVO		41	2023-04-20		1	14.5	15	14.75	4.6	1.4	3.2		coconut coir	coconut coir	10.3	100	2	DB	L	coconut coir	earthy	N			4.5		51fd8955-41a0-41a7-817b-582ba94a9f96	Y			Y
e14d950e	15	49	Human Excrement Compost				AR		42	2023-04-27		2	15	15	15	4.6	1.4	3.2		coconut coir	coconut coir	10.2	86	2	DB	M	coconut coir; feces	earthy	N			4.5		15332080-7da3-44a8-a9e2-94bfe14d950e	Y		Y	
bc339a26	15	50	Human Excrement Compost				PI		43	2023-05-04		3	15	15	15	4.6	1.4	3.2		coconut coir	coconut coir	12.1	86	2	DB	M	coconut coir; feces	earthy	N			4.5		097b8d75-a0c8-4b38-909b-956bbc339a26	Y			Y
8b38b3a0	15	51	Human Excrement Compost				PI		44	2023-05-11		4	14.5	15	14.75	4.6	1.4	3.2		coconut coir	coconut coir	10.3	85	2	DB	L	feces; coconut coir	earthy	N			4.5		f7005d55-362b-440a-8f5a-d5588b38b3a0	Y		Y	
c6f908d8	15	52	Human Excrement Compost				PI		45	2023-05-18		5	15	15	15	4.6	1.4	3.2		coconut coir	coconut coir	13.2	70	2	DB	L	coconut coir	earthy	N			4.5		629c103f-aede-41d7-8d64-9d7fc6f908d8	Y			Y
e35d8e41	15	53	Human Excrement Compost				PI		46	2023-05-25		6	15	15.5	15.25	4.6	1.4	3.2		coconut coir	coconut coir	13.1	110	2	DB	M	coconut coir; feces	earthy	N			4.5		b673e518-95e7-4128-b309-f061e35d8e41	Y		Y	
e3618823	15	54	Human Excrement Compost				PI		47	2023-06-01		7	15.5	15	15.25	4.5	1.4	3.1		coconut coir	coconut coir	12.5	96	2	DB	L	coconut coir; feces	earthy	N			4.5		be45a50d-e4ca-42e5-8a99-19b6e3618823	Y			Y
5112bf5f	15	55	Human Excrement Compost				PI		48	2023-06-08		8	19	20	19.5	4.6	1.4	3.2		coconut coir	coconut coir	13	76	2	DB	L	coconut coir	earthy	N			4.5		de4214b9-0628-4adc-9a7d-d23c5112bf5f	Y		Y	
33016047	15	56	Human Excrement Compost				PI		49	2023-06-15		9	19	19.5	19.25	4.6	1.4	3.2		coconut coir	coconut coir	13.1	91	2	DB	L	coconut coir	earthy	N			4.5		0edb05b0-aab5-4bed-9cbb-91e933016047	Y			Y
8ec9928a	15	57	Human Excrement Compost				PI		50	2023-06-22		10	17	17	17	4.5	1.4	3.1		coconut coir	coconut coir	14.9	87	2	DB	L	coconut coir, feces	earthy	N			4.5		7bf05776-3a2c-4fbc-a194-e9918ec9928a	Y		Y	
f41fc9df	15	58	Human Excrement Compost				PI		51	2023-06-29		11	19	19.5	19.25	4.5	1.4	3.1		coconut coir	coconut coir	14.4	96	2	DB	L	coconut coir	earthy	N			4.5		fca89105-deb8-4b77-a1af-7de3f41fc9df	Y			Y
df95db57	15	59	Human Excrement Compost				PI		52	2023-07-06		12	20	20	20	4.4	1.4	3		coconut coir	coconut coir	16.9	100	2	DB	L	coconut coir, feces	earthy	N			4.75		7b919dc9-c55a-4c8c-adf1-bb8fdf95db57	Y	Y	Y	
93bc32ac	15		Human Excrement Compost				PI			2023-08-10		20	24	24	24	4.5	1.6	2.9		coconut coir	coconut coir	20.3	100	2	MB	L	coconut coir	earthy	N			4.5	Samples collected; DNA not extracted	040a383c-52c0-4f7f-b097-44a993bc32ac				
7810eee6	16	1	Bulking Material				Participant	Pine Shavings																										4c2cf696-6684-40ad-a9eb-f1bb7810eee6	Y	Y		Y
5d41e74b	16	2	Inside Toilet Pre Use				Participant																											54eaead2-0977-4193-9f24-f9505d41e74b	Y			Y
13ad5b3f	16	3	Soil Nearby Toilet				Participant																											5699484c-ebd0-49cf-b3c3-fca913ad5b3f	Y			Y
61b46f5c	16	4	Inside Composting Bucket				Participant																											6fb0096f-3c6f-4d9d-ad3c-835e61b46f5c	Y			
f44a9069	16	5	Human Excrement				Participant																											e3caf699-3bcb-4eee-be8d-63faf44a9069	Y	Y		Y
5aed4e5b	16	6	Human Excrement				Participant																											5f027f72-6ab9-4d14-a8cb-949a5aed4e5b	Y	Y		Y
c24eb33e	16	7	Human Excrement				Participant																											93e6f067-3fa3-4447-9991-ecdfc24eb33e	Y	Y		Y
c82b032c	16	8	Human Excrement Compost				ST		1	2022-07-07	Summer	7	21.5	22	21.75	4.2	1.4	2.8		pine shavings; live black flies	pine shavings	16.5	41	2	Y	L	pine shavings	sewer	N			7	Sewer smell coming from bucket	00112e5c-268f-49bc-a93f-68e0c82b032c	Y	Y		Y
ce563484	16	9	Human Excrement Compost				ST		2	2022-07-14	Summer	8	25	24	24.5	4.2	1.4	2.8	dead black flies	pine shavings; live black flies	pine shavings	19.7	75	2	Y	L	pine shavings; live black fly	sewer	Y	live black fly	too fast to measure	7	Sewer smell coming from bucket	a4ee2391-0431-477e-b45d-ff2cce563484	Y		Y	
0975edb5	16	10	Human Excrement Compost				ST		3	2022-07-21	Summer	9	22	20	21	4.1	1.4	2.7	dead black flies	pine shavings; live black flies	pine shavings	19	62	2	Y	L	pine shavings	ammonia	N			7		0ac95a7f-562f-4c1d-89a6-8bf30975edb5	Y			Y
71fe51b3	16	11	Human Excrement Compost				ST		4	2022-07-28	Summer	10	20.5	20	20.25	4.1	1.4	2.7	dead black flies	pine shavings; small and big live black flies	pine shavings	19.1	58	2	Y	L	pine shavings	ammonia	N			7		0056961a-faf2-4c7c-a94d-112471fe51b3	Y		Y	
1db63fd8	16	12	Human Excrement Compost				ST		5	2022-08-04	Summer	11	17.5	18	17.75	4.1	1.4	2.7	dead and live black flies	pine shavings; small live black flies	pine shavings; small live black flies	19.7	52	2	Y	L	pine shavings; live black flies	ammonia	Y	live black fly	too fast to measure	7	Sewer smell coming from bucket	2eb9416a-96ad-4dc7-9d3e-4dd01db63fd8	Y			Y
